,0,1,2,3
1492,74,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.5037416527955, 0.9953395472703063, 4.932912908667195e-06]"
1493,74,[   0    1    2 ... 2878 2879 2882],[ 1  4  5 12 14 15],"[897.6948636497092, 0.9958960328317373, 4.694729096699569e-06]"
1494,74,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1495,74,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1496,74,[   3    4    8 ... 2880 2881 2883],[ 0  1  2  7  8 10 11 14 15],"[1164.0422279749625, 0.9936485532815809, 4.596517745561204e-06]"
1497,74,[   0    1    3 ... 2875 2877 2878],[ 1  3  6  7 10 12 16],"[978.0840422060027, 0.9951388888888889, 4.461535477631079e-06]"
1498,74,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[939.9284126021922, 0.9958563535911602, 5.189465171132196e-06]"
1499,74,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[913.0130401877527, 0.9931129476584022, 4.78262299638168e-06]"
1500,75,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1501,75,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1502,75,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1503,75,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1504,75,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1505,75,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1506,75,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1507,75,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1508,75,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1509,75,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1510,75,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1511,75,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1512,75,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1513,75,[   1    6   10 ... 2873 2879 2883],[ 0  1  2  5 11 15 16],"[1247.94352196534, 0.9952087611225188, 4.4721729431814945e-06]"
1514,75,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1515,75,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1516,75,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2939185549528, 0.9965373961218836, 4.547934845711865e-06]"
1517,75,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.3396620828476, 0.9958649207443143, 4.570994026307041e-06]"
1518,75,[   1    3    5 ... 2875 2878 2879],[ 7  8 11 12 13 16],"[626.0692733684343, 0.9958041958041958, 4.463708379450076e-06]"
1519,75,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1032.7756270130437, 0.9958649207443143, 4.581541707090808e-06]"
1520,76,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1521,76,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1522,76,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1523,76,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1524,76,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1525,76,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1526,76,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1527,76,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1528,76,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1529,76,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1530,76,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[938.9257046461236, 0.9959072305593452, 4.601067421235822e-06]"
1531,76,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1111.3533690131856, 0.9909847434119279, 4.652540860051605e-06]"
1532,76,[   0    1    4 ... 2876 2880 2881],[ 1  3  4  6  8  9 10 14 15 16],"[1042.4242811556066, 0.9932840832773674, 4.771584435882193e-06]"
1533,76,[   0    1    2 ... 2877 2878 2883],[ 0  1  4  5  7  8  9 12 15],"[1166.5132043596525, 0.9937238493723849, 4.808091226228038e-06]"
1534,76,[   0    7    8 ... 2881 2882 2883],[ 0  4  5  6  7  8 10 11 13 14 15],"[948.2871373109101, 0.9924085576259489, 4.5441916294079875e-06]"
1535,76,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1536,76,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1537,76,[   5    8    9 ... 2875 2879 2880],[ 1  5  9 12 15 16],"[1011.1533007629578, 0.9959266802443992, 4.877808484350699e-06]"
1538,76,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1539,76,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1540,77,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1541,77,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1542,77,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1543,77,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1544,77,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1545,77,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1546,77,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1547,77,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1548,77,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1549,77,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1550,77,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1551,77,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1552,77,[   2    3    4 ... 2880 2881 2883],[ 0  1  3 10 14 15 16],"[1163.7424541964476, 0.9952316076294278, 4.847003113559047e-06]"
1553,77,[   0    1    2 ... 2878 2879 2883],[ 0  4  5  7  9 10 12 16],"[1152.7864443204874, 0.9944289693593314, 4.825273648805345e-06]"
1554,77,[   0    1    2 ... 2878 2880 2881],[ 1  4  5  7  8 10 11 13 14 15 16],"[916.5827090442076, 0.9924294562973159, 4.713853829458615e-06]"
1555,77,[   0    1    4 ... 2881 2882 2883],[ 0  1  3  4  6  7  9 10 13 14 16],"[1121.0190842866946, 0.9923980649619903, 4.994448652341086e-06]"
1556,77,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[940.002702470608, 0.9959016393442623, 4.602802388123054e-06]"
1557,77,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.038832310999, 0.9931224209078404, 4.781874041096841e-06]"
1558,77,[   1    6    8 ... 2880 2881 2882],[ 1  3  4  8 15],"[997.8289713690863, 0.9966953073364178, 4.641288522689315e-06]"
1559,77,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5636730756096, 0.9931129476584022, 4.78395750728425e-06]"
1560,78,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1561,78,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1562,78,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1563,78,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1564,78,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1565,78,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1566,78,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1567,78,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1568,78,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1569,78,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1570,78,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.2489009202984, 0.995850622406639, 5.188883081570704e-06]"
1571,78,[   1    4    6 ... 2878 2879 2883],[ 0  1  3 12 14 16],"[1060.4851639338217, 0.9958534899792675, 4.229900817550927e-06]"
1572,78,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1573,78,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1574,78,[   0    7   12 ... 2876 2877 2878],[ 1  2  5  6  7 11 12 13],"[943.7814990516823, 0.9945317840054683, 4.4874152657777035e-06]"
1575,78,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1576,78,[   0    1    6 ... 2878 2880 2881],[ 1  5  7  8 10 11 13 15 16],"[896.5435098606212, 0.9936530324400564, 4.5503983238198665e-06]"
1577,78,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1034.4919636317368, 0.9958649207443143, 4.57634666673521e-06]"
1578,78,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[874.8634665763714, 0.9965421853388658, 4.542823412510026e-06]"
1579,78,[   0    1    4 ... 2879 2881 2882],[ 1  7  8 14 15 16],"[806.6219998715171, 0.9959595959595959, 4.670878148613036e-06]"
1580,79,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1581,79,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1582,79,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1583,79,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1584,79,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1585,79,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1586,79,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1587,79,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1588,79,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1589,79,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1590,79,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1591,79,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1592,79,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.7608034514947, 0.9931129476584022, 4.783988181260643e-06]"
1593,79,[   0    4    5 ... 2880 2882 2883],[ 0  1  2  9 10 12 14],"[1235.07643553813, 0.9952988582941572, 4.948811798783751e-06]"
1594,79,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1595,79,[   0    1    2 ... 2878 2879 2883],[ 0  1  2  4  6  8 10 14 15 16],"[1174.9317134844134, 0.9929971988795518, 4.996244591445677e-06]"
1596,79,[   0    1    6 ... 2881 2882 2883],[ 0  3  5  6  7 10 12 16],"[994.5269326449719, 0.9944903581267217, 4.552796715221151e-06]"
1597,79,[   2    5    6 ... 2878 2880 2883],[ 0  1  4  7  8 10 11 14 15 16],"[1106.1054665020292, 0.993006993006993, 4.759537650293957e-06]"
1598,79,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1599,79,[   0    1    2 ... 2873 2876 2878],[ 7 10 11 12 16],"[700.5080393483837, 0.9965445749827229, 4.952628086862602e-06]"
1600,80,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1601,80,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1602,80,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1603,80,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1604,80,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1605,80,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1606,80,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1607,80,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1608,80,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1609,80,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1610,80,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1611,80,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1612,80,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1086.0109643205512, 0.9953395472703063, 4.93362132313477e-06]"
1613,80,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.1059586512757, 0.9931224209078404, 4.778207082665956e-06]"
1614,80,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[940.1050239651661, 0.9959016393442623, 4.600995897906276e-06]"
1615,80,[   0    1    6 ... 2875 2881 2883],[ 0  1  2  7  8  9 11 13 14 15 16],"[1174.4277103839174, 0.9923980649619903, 4.874161385074021e-06]"
1616,80,[   0    5    6 ... 2881 2882 2883],[ 0  3  4  5  9 10 14 16],"[1144.8752366197593, 0.9942897930049964, 4.698746115537826e-06]"
1617,80,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1618,80,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1619,80,[   2    6    8 ... 2878 2880 2881],[ 1  4 10 11 12 15 16],"[964.0924651789584, 0.995260663507109, 4.834947765305611e-06]"
1620,81,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1621,81,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1622,81,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1623,81,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1624,81,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1625,81,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1626,81,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1627,81,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1628,81,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1629,81,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1630,81,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1631,81,[   0    1    2 ... 2876 2879 2881],[ 1  3  4  5  7  8 12 14 15 16],"[913.8945869696687, 0.9929478138222849, 4.587818034467399e-06]"
1632,81,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.3182882267632, 0.9965373961218836, 4.545511075789275e-06]"
1633,81,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1082.973293610101, 0.9931082012405238, 4.7087142488898195e-06]"
1634,81,[   0    1    2 ... 2879 2880 2881],[ 1  7  8 10 11 12 13 15 16],"[903.8103832250964, 0.9938775510204082, 4.718429084020848e-06]"
1635,81,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[874.9373971981657, 0.9965421853388658, 4.5475687662966435e-06]"
1636,81,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1637,81,[   0    1    4 ... 2872 2875 2879],[ 4  9 12 16],"[847.1750943274494, 0.9971489665003563, 4.963465536505658e-06]"
1638,81,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1639,81,[   0    1    3 ... 2875 2876 2879],[ 3  4  5  9 12 14 16],"[868.4027504902637, 0.995225102319236, 4.603262566593789e-06]"
1640,82,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1641,82,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1642,82,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1643,82,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1644,82,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1645,82,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1646,82,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1647,82,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1648,82,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1649,82,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1650,82,[   1    2    7 ... 2880 2881 2882],[ 1  2  4  6  7  9 10 11 12 16],"[1120.4521340042336, 0.9932975871313673, 4.941507794232744e-06]"
1651,82,[   0    1    4 ... 2878 2879 2882],[ 2  5  6  7  8 10],"[906.522140555468, 0.9957657021877205, 4.547175254231014e-06]"
1652,82,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.1777083222047, 0.9958563535911602, 5.188483352512703e-06]"
1653,82,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.8113698973203, 0.9931129476584022, 4.7837587515168695e-06]"
1654,82,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[940.4223519604906, 0.9959072305593452, 4.601630631247112e-06]"
1655,82,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1031.7724182674074, 0.9958592132505176, 4.575456473640831e-06]"
1656,82,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1657,82,[   0    1    6 ... 2878 2881 2883],[ 0  4  5 10 11 12 14 16],"[956.2375284595429, 0.994486560992419, 4.241397862733407e-06]"
1658,82,[   0    1    6 ... 2880 2881 2882],[ 2  4  6  8  9 13 14 15 16],"[972.4916561908069, 0.9939516129032258, 4.849453011657943e-06]"
1659,82,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1660,83,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
1661,83,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
1662,83,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
1663,83,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
1664,83,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
1665,83,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
1666,83,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
1667,83,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
1668,83,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
1669,83,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
1670,83,[   1    6   10 ... 2879 2880 2881],[ 5  7  8  9 12 13 16],"[784.410057046664, 0.9951856946354883, 4.550335374275738e-06]"
